kind,label,block_index,measurement_index,coeff_norm_mean,proj_norm_mean,relative_proj_mean,max_coeff_mean
dual,Donald Trump,13,4,78.76724243164062,78.76724243164062,0.5184316039085388,0.45447295904159546
dual,Donald Trump,13,5,63.606685638427734,63.606685638427734,0.511644721031189,0.36803436279296875
dual,Donald Trump,13,6,57.86174774169922,57.861751556396484,0.49704819917678833,0.3262808322906494
dual,Donald Trump,13,7,55.91375732421875,55.91375732421875,0.4928893446922302,0.29710376262664795
dual,Donald Trump,13,8,79.94989776611328,79.94990539550781,0.5230081081390381,0.45984262228012085
dual,Donald Trump,13,9,67.21891784667969,67.21891784667969,0.5321107506752014,0.40595054626464844
dual,Donald Trump,13,10,58.86579513549805,58.86579513549805,0.5127369165420532,0.354497492313385
dual,Donald Trump,13,11,56.83311080932617,56.83311080932617,0.5174165964126587,0.31409966945648193
dual,Donald Trump,13,12,77.45092010498047,77.45092010498047,0.51063072681427,0.4490407109260559
dual,Donald Trump,13,13,63.073509216308594,63.07351303100586,0.48637962341308594,0.35614848136901855
dual,Donald Trump,13,14,56.356971740722656,56.356971740722656,0.4705128073692322,0.32849201560020447
dual,Donald Trump,13,15,54.70269012451172,54.70269012451172,0.46876370906829834,0.2978481650352478
dual,Donald Trump,13,16,78.99251556396484,78.99252319335938,0.5178822875022888,0.4550783038139343
dual,Donald Trump,13,17,67.03121948242188,67.03121948242188,0.5239400267601013,0.39849862456321716
dual,Donald Trump,13,18,59.101661682128906,59.10166549682617,0.5106331706047058,0.36303067207336426
dual,Donald Trump,13,19,57.8226432800293,57.8226432800293,0.5215544700622559,0.320891797542572
dual,Donald Trump,14,0,76.7471923828125,76.7471923828125,0.5413815379142761,0.5010560154914856
dual,Donald Trump,14,1,62.80799102783203,62.8079948425293,0.5584170818328857,0.431427001953125
dual,Donald Trump,14,2,56.35956954956055,56.35956954956055,0.5558297634124756,0.40083950757980347
dual,Donald Trump,14,3,49.50167465209961,49.50167465209961,0.5451666712760925,0.34454238414764404
dual,Donald Trump,14,4,76.93090057373047,76.93090057373047,0.542905330657959,0.5030356049537659
